Date;Récépissé;Remettant;Code agence entrée;Agence gestion;Agence sortie;Code produit;Destinataire;Pays;CP;Ville;N. UM;N. Palette;Poids;C.R.;Encaissement;Date encaissement;Solde;Paiement;Chèque paiement
10/12/2020;1013586082;500228 - MEDICALEX;1;1;26;ECR;MAA PH SYS;MA;82000;TAN TAN;1;0;10;2 101.00;2101;16/12/2020;05/01/2021;30/12/2020 // Réf: 224713;V20201900
09/12/2020;1013586057;500228 - MEDICALEX;1;1;50;ECR;JOUTEY;MA;25000;KHOURIBGA;1;0;10;2 593.00;2593;18/12/2020;05/01/2021;30/12/2020 // Réf: 224713;V20201900
02/12/2020;1013343734;500228 - MEDICALEX;1;1;21;ECR;LC MATERIEL MEDICAL;MA;60000;OUJDA;4;0;40;6 249.85;6249.85;03/12/2020;05/01/2021;30/12/2020 // Réf: 224713;V20201900
30/11/2020;1013343687;500228 - MEDICALEX;1;1;212;ECR;AKHAMYN HEALTHCARE;MA;11000;SALE;1;0;10;1 328.60;1328.6;03/12/2020;05/01/2021;30/12/2020 // Réf: 224713;V20201900
22/12/2020;1013479786;501405 - MEGAFLEX;1;1;27;ECC;LABO PLACA TORO;MA;90000;TANGER;1;0;10;650.92;650.92;23/12/2020;05/01/2021;30/12/2020 // Réf: 224737;V20201903
23/12/2020;1012643384;600188 - STANDARD AUTO ACCESSOIRES;1;1;27;ECR;KACEM EL ALLALI;MA;90000;TANGER;2;0;30;5 200.00;5200;24/12/2020;05/01/2021;30/12/2020 // Réf: 224697;V20201897
22/12/2020;1012643366;600188 - STANDARD AUTO ACCESSOIRES;1;1;78;ECR;SAFAR E;MA;24000;EL JADIDA;1;0;15;355.32;355.32;23/12/2020;05/01/2021;30/12/2020 // Réf: 224697;V20201897
21/12/2020;1012643356;600188 - STANDARD AUTO ACCESSOIRES;1;1;2;ECR;AUTO MAX;MA;80000;AGADIR;1;0;15;499.2;499.2;22/12/2020;05/01/2021;30/12/2020 // Réf: 224697;V20201897
21/12/2020;1012643358;600188 - STANDARD AUTO ACCESSOIRES;1;1;23;ECR;COMPTOIR BARAKA;MA;46000;SAFI;1;0;15;923.75;923.75;23/12/2020;05/01/2021;30/12/2020 // Réf: 224697;V20201897
21/12/2020;1012642245;600188 - STANDARD AUTO ACCESSOIRES;1;1;27;ECR;KACEM EL ALLALI;MA;90000;TANGER;1;0;15;1 450.00;1450;22/12/2020;05/01/2021;30/12/2020 // Réf: 224697;V20201897
21/12/2020;1012642248;600188 - STANDARD AUTO ACCESSOIRES;1;1;16;ECR;MED DADA;MA;50000;MEKNES;1;0;15;1 827.17;1827.17;25/12/2020;05/01/2021;30/12/2020 // Réf: 224697;V20201897
17/12/2020;1012642232;600188 - STANDARD AUTO ACCESSOIRES;1;1;16;ECR;AIN TAOUAJTATE;MA;51100;AIN TAOUJDATE;1;0;15;1 800.00;1800;22/12/2020;05/01/2021;30/12/2020 // Réf: 224697;V20201897
14/12/2020;1012642218;600188 - STANDARD AUTO ACCESSOIRES;1;1;27;ECR;OUBAR AUTO;MA;90000;TANGER;1;0;15;5 991.28;5991.28;15/12/2020;05/01/2021;30/12/2020 // Réf: 224697;V20201897
04/12/2020;1013238958;600188 - STANDARD AUTO ACCESSOIRES;1;1;27;ECR;RAHBAOUI ABDE;MA;90000;TANGER;1;0;15;1 519.26;1519.26;05/12/2020;05/01/2021;30/12/2020 // Réf: 224697;V20201897
04/12/2020;1013238959;600188 - STANDARD AUTO ACCESSOIRES;1;1;78;ECR;PA HASSAN CHARAFI;MA;24000;EL JADIDA;2;0;30;2 548.43;2548.43;07/12/2020;05/01/2021;30/12/2020 // Réf: 224697;V20201897
23/12/2020;60303745;600208 - KAUFMANN;1;1;57;ECR;PA EL AISSAOUI;MA;26000;SETTAT;4;0;40;8 371.00;8371;24/12/2020;05/01/2021;30/12/2020 // Réf: 224726;V20201901
23/12/2020;60303758;600208 - KAUFMANN;1;1;15;ECR;CHELKHAOUI PA;MA;40000;MARRAKECH;1;0;10;1 219.37;1219.37;24/12/2020;05/01/2021;30/12/2020 // Réf: 224726;V20201901
23/12/2020;60303753;600208 - KAUFMANN;1;1;35;ECR;AMARA KHALID;MA;63300;BERKANE;1;0;10;7 700.00;7700;25/12/2020;05/01/2021;30/12/2020 // Réf: 224726;V20201901
22/12/2020;60303728;600208 - KAUFMANN;1;1;72;ECR;HYGIENNE DU SAHARA;MA;70000;LAAYOUNE;1;0;15;5 250.00;5250;25/12/2020;05/01/2021;30/12/2020 // Réf: 224726;V20201901
22/12/2020;60303719;600208 - KAUFMANN;1;1;72;ECR;HYGIENNE DU SAHARA;MA;70000;LAAYOUNE;1;0;15;4 310.00;4310;25/12/2020;05/01/2021;30/12/2020 // Réf: 224726;V20201901
22/12/2020;60303740;600208 - KAUFMANN;1;1;15;ECR;MILOUD PA;MA;40000;MARRAKECH;1;0;15;538.85;538.85;24/12/2020;05/01/2021;30/12/2020 // Réf: 224726;V20201901
21/12/2020;60303717;600208 - KAUFMANN;1;1;114;ECR;STE AUTO SIHAM;MA;14000;KENITRA;1;0;15;4 927.50;4927.5;23/12/2020;05/01/2021;30/12/2020 // Réf: 224726;V20201901
18/12/2020;60303709;600208 - KAUFMANN;1;1;50;ECR;DRISS;MA;25000;KHOURIBGA;1;0;10;1 170.00;1170;22/12/2020;05/01/2021;30/12/2020 // Réf: 224726;V20201901
23/12/2020;2018412266;900034 - INTER LENS;1-292;1;4;ECR;EZZAHRA OPTIQUE;MA;23200;FQUIH BEN SALAH;1;0;2;284;284;24/12/2020;05/01/2021;30/12/2020 // Réf: 224746;V20201903
23/12/2020;2018412265;900034 - INTER LENS;1-292;1;2;ECR;ESSALAM OPTIQUE;MA;80000;AGADIR;1;0;2;275;275;24/12/2020;05/01/2021;30/12/2020 // Réf: 224746;V20201903
22/12/2020;2018412201;900034 - INTER LENS;1-292;1;21;ECR;LUNETTERIE KARIM;MA;60000;OUJDA;1;0;2;207.5;207.5;23/12/2020;05/01/2021;30/12/2020 // Réf: 224746;V20201903
21/12/2020;2018412171;900034 - INTER LENS;1-292;1;23;ECR;INDICE LENS;MA;46000;SAFI;1;0;2;209.1;209.1;22/12/2020;05/01/2021;30/12/2020 // Réf: 224746;V20201903
18/12/2020;2018412109;900034 - INTER LENS;1-292;1;22;ECR;CRISTAL OPTIQUE;MA;10000;RABAT;1;0;2;247.5;247.5;22/12/2020;05/01/2021;30/12/2020 // Réf: 224746;V20201903
17/12/2020;2018412061;900034 - INTER LENS;1-292;1;21;ECR;OPTIQUE EL YAMANI;MA;60000;OUJDA;1;0;2;249.3;249.3;22/12/2020;05/01/2021;30/12/2020 // Réf: 224746;V20201903
09/12/2020;2018411777;900034 - INTER LENS;1-292;1;20;ECR;OPTIQUE TAHA;MA;86150;AIT MELLOUL;1;0;2;262.4;262.4;21/12/2020;05/01/2021;30/12/2020 // Réf: 224746;V20201903
19/12/2020;1013551657;900061 - MLS LABO;28;1;72;ECR;PARA NORD SUD;MA;70000;LAAYOUNE;1;0;2;2 154.60;2154.6;25/12/2020;05/01/2021;30/12/2020 // Réf: 224714;V20201900
19/12/2020;1013551670;900061 - MLS LABO;28;1;21;ECR;MEDICAL LAAYOUNE;MA;60000;OUJDA;1;0;2;1 410.00;1410;23/12/2020;05/01/2021;30/12/2020 // Réf: 224714;V20201900
18/12/2020;1013553548;900061 - MLS LABO;28;1;21;ECR;AFRIC PARA MEDICAL;MA;60000;OUJDA;2;0;12;1 093.90;1093.9;22/12/2020;05/01/2021;30/12/2020 // Réf: 224714;V20201900
18/12/2020;1013553546;900061 - MLS LABO;28;1;10;ECC;KSER SOUK MED;MA;52000;ERRACHIDIA;1;0;13;1 899.80;1899.8;21/12/2020;05/01/2021;30/12/2020 // Réf: 224714;V20201900
17/12/2020;1013553629;900061 - MLS LABO;28;1;2;ECR;PLANET PARA;MA;80000;AGADIR;1;0;10;3 650.00;3650;21/12/2020;05/01/2021;30/12/2020 // Réf: 224714;V20201900
16/12/2020;1013553563;900061 - MLS LABO;28;1;2;ECR;AGADIR PHAR;MA;80000;AGADIR;1;0;9;1 570.00;1570;21/12/2020;05/01/2021;30/12/2020 // Réf: 224714;V20201900
15/12/2020;1013553894;900061 - MLS LABO;28;1;13;ECR;SYNERVICE;MA;30000;FES;1;0;3;6 400.00;6400;25/12/2020;05/01/2021;30/12/2020 // Réf: 224714;V20201900
14/12/2020;1013553743;900061 - MLS LABO;28;1;83;ECR;PARA LIXUS;MA;92000;LARACHE;1;0;5;1 395.00;1395;15/12/2020;05/01/2021;30/12/2020 // Réf: 224714;V20201900
09/12/2020;1013553840;900061 - MLS LABO;28;1;32;ECR;PARA MARINA;MA;53100;AZROU;1;0;7;1 300.00;1300;19/12/2020;05/01/2021;30/12/2020 // Réf: 224714;V20201900
21/11/2020;1013234761;900061 - MLS LABO;28;1;23;ECR;PARA MEKKA;MA;46000;SAFI;1;0;3;1 472.00;1472;23/12/2020;05/01/2021;30/12/2020 // Réf: 224714;V20201900
23/12/2020;37668;900101 - BIOLENS;1;1;2;ECR;IZREY OPTIC;MA;80000;AGADIR;1;0;2;210;210;24/12/2020;05/01/2021;30/12/2020 // Réf: 224715;V20201900
21/12/2020;37580;900101 - BIOLENS;1;1;50;ECR;HARIRI OPTIQUE;MA;25000;KHOURIBGA;1;0;2;20;20;23/12/2020;05/01/2021;30/12/2020 // Réf: 224715;V20201900
22/12/2020;20041925;900956 - OPTIC MEGALENS;1;1;21;ECR;7MA003-AINOUS OPTIQUE;MA;60000;OUJDA;1;0;2;56;56;23/12/2020;05/01/2021;30/12/2020 // Réf: 224709;V20201899
22/12/2020;20041890;900956 - OPTIC MEGALENS;1;1;114;ECR;2MN018-NB OPTIQUE;MA;14000;KENITRA;1;0;2;56;56;23/12/2020;05/01/2021;30/12/2020 // Réf: 224709;V20201899
21/12/2020;20041762;900956 - OPTIC MEGALENS;1;1;114;ECR;2MN018-NB OPTIQUE;MA;14000;KENITRA;1;0;2;50;50;22/12/2020;05/01/2021;30/12/2020 // Réf: 224709;V20201899
25/12/2020;1013315195;901116 - ESSILOR TECHNOLOGIES ET SERVICES;1-292;1;22;ECR;OPTIQUE OUARRAK;MA;11000;SALE;1;0;2.6;500;500;26/12/2020;05/01/2021;30/12/2020 // Réf: 224747;V20201903
25/12/2020;1013315193;901116 - ESSILOR TECHNOLOGIES ET SERVICES;1-292;1;1-299;ECR;CHAOUIA OPT;MA;26100;BERRECHID;1;0;2;520;520;26/12/2020;05/01/2021;30/12/2020 // Réf: 224747;V20201903
23/12/2020;1013315178;901116 - ESSILOR TECHNOLOGIES ET SERVICES;1-292;1;2;ECR;OUARZAZATE OPT;MA;86150;AIT MELLOUL;1;0;1.95;440;440;24/12/2020;05/01/2021;30/12/2020 // Réf: 224747;V20201903
23/12/2020;1013315186;901116 - ESSILOR TECHNOLOGIES ET SERVICES;1-292;1;23;ECR;JULY OPTIQUE;MA;46000;SAFI;1;0;1.2;520;520;24/12/2020;05/01/2021;30/12/2020 // Réf: 224747;V20201903
23/12/2020;1013315184;901116 - ESSILOR TECHNOLOGIES ET SERVICES;1-292;1;28;ECR;OPTIQUE ILYASS;MA;93150;MARTIL;1;0;1.2;520;520;24/12/2020;05/01/2021;30/12/2020 // Réf: 224747;V20201903
23/12/2020;1013315182;901116 - ESSILOR TECHNOLOGIES ET SERVICES;1-292;1;22;ECR;LYNX OPTIQUE;MA;10000;RABAT;1;0;1.2;470;470;24/12/2020;05/01/2021;30/12/2020 // Réf: 224747;V20201903
23/12/2020;1013315176;901116 - ESSILOR TECHNOLOGIES ET SERVICES;1-292;1;27;ECR;MR RACHID;MA;90000;TANGER;1;0;1.2;900;900;26/12/2020;05/01/2021;30/12/2020 // Réf: 224747;V20201903
23/12/2020;1013315175;901116 - ESSILOR TECHNOLOGIES ET SERVICES;1-292;1;27;ECR;OPTIQUE AFI;MA;90000;TANGER;1;0;1.2;100;100;24/12/2020;05/01/2021;30/12/2020 // Réf: 224747;V20201903
21/12/2020;1013315170;901116 - ESSILOR TECHNOLOGIES ET SERVICES;1-292;1;15;ECR;ELGA OPTIC;MA;40000;MARRAKECH;1;0;2;315;315;22/12/2020;05/01/2021;30/12/2020 // Réf: 224747;V20201903
21/12/2020;1013315153;901116 - ESSILOR TECHNOLOGIES ET SERVICES;1-292;1;15;ECR;GU2M;MA;40000;MARRAKECH;1;0;2;700;700;22/12/2020;05/01/2021;30/12/2020 // Réf: 224747;V20201903
21/12/2020;1013315172;901116 - ESSILOR TECHNOLOGIES ET SERVICES;1-292;1;27;ECR;BELKACEM OPTIC;MA;90000;TANGER;1;0;6.8;1 500.00;1500;23/12/2020;05/01/2021;30/12/2020 // Réf: 224747;V20201903
23/12/2020;4732000465;901213 - DENTAL PROJECT;1;1;15;ECR;MENARA DENTAL;MA;40000;MARRAKECH;1;0;5;1 140.00;1140;24/12/2020;05/01/2021;30/12/2020 // Réf: 224698;V20201897
22/12/2020;4732000462;901213 - DENTAL PROJECT;1;1;28;ECR;MED CREATION;MA;93000;TETOUAN;1;0;5;3 863.50;3863.5;24/12/2020;05/01/2021;30/12/2020 // Réf: 224698;V20201897
10/12/2020;1013490809;917 - IBERMA;1;1;27;ECR;NOVOMED;MA;90000;TANGER;4;0;40;6 285.86;6285.86;11/12/2020;05/01/2021;30/12/2020 // Réf: 224734;V20201903
26/12/2020;1009320604;932 - INDO MAROC;27;1;1-299;ECR;OPTIQUE BELLE VUE;MA;28800;MOHAMMEDIA;1;0;1.2;75;75;28/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
26/12/2020;1009320603;932 - INDO MAROC;27;1;1-299;ECR;LOOKNET;MA;28800;MOHAMMEDIA;1;0;1.2;429.98;429.98;28/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
26/12/2020;1009370608;932 - INDO MAROC;27;1;1-299;ECR;ADAM OPTIQUE;MA;28800;MOHAMMEDIA;1;0;1.5;242.98;242.98;28/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
26/12/2020;1009370596;932 - INDO MAROC;27;1;1-299;ECR;CHAOUIA OPTIQUE;MA;26100;BERRECHID;1;0;1.5;1 485.00;1485;28/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
26/12/2020;1013516712;932 - INDO MAROC;1;1;1-299;ECR;LUNETTERIE DAR BOUAAZZA;MA;27223;DAR BOUAZZA;1;0;2;646;646;28/12/2020;05/01/2021;30/12/2020 // Réf: 224673;V20201896
26/12/2020;1013516719;932 - INDO MAROC;1;1;1-299;ECR;OCEAN OPT;MA;13100;BOUZNIKA;1;0;2;16;16;28/12/2020;05/01/2021;30/12/2020 // Réf: 224673;V20201896
25/12/2020;1009370574;932 - INDO MAROC;27;1;57;ECR;LUNETTES POUR TOUS;MA;26000;SETTAT;1;0;2.5;450;450;26/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
25/12/2020;1009370575;932 - INDO MAROC;27;1;1-299;ECR;CHAOUIA OPTIQUE;MA;26100;BERRECHID;1;0;2.5;897.6;897.6;26/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
25/12/2020;1009320572;932 - INDO MAROC;27;1;28;ECR;OPTIQUE HENINI;MA;93200;M DIQ;1;0;2.5;121.49;121.49;26/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
25/12/2020;1009370568;932 - INDO MAROC;27;1;57;ECR;VOTRE VISION;MA;26000;SETTAT;1;0;2.5;495;495;26/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
25/12/2020;1009320564;932 - INDO MAROC;27;1;1-299;ECR;OPTIQUE BELLE VUE;MA;28800;MOHAMMEDIA;1;0;2.5;930;930;26/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
25/12/2020;1009370565;932 - INDO MAROC;27;1;1-299;ECR;ADAM OPTIQUE;MA;28800;MOHAMMEDIA;1;0;2.5;495;495;28/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
25/12/2020;1009320565;932 - INDO MAROC;27;1;57;ECR;RIDA OPTIQUE;MA;26000;SETTAT;1;0;2.5;555;555;26/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
25/12/2020;1009320559;932 - INDO MAROC;27;1;1-299;ECR;ENNAJAH OPTIQUE;MA;28800;MOHAMMEDIA;1;0;2.5;75;75;26/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
24/12/2020;1009370531;932 - INDO MAROC;27;1;48;ECR;CEDRE OPTIQUE;MA;54000;KHENIFRA;1;0;2.5;186;186;25/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
24/12/2020;1009370518;932 - INDO MAROC;27;1;48;ECR;OPTILUX;MA;54000;KHENIFRA;1;0;2.5;528;528;25/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
24/12/2020;1009320526;932 - INDO MAROC;27;1;57;ECR;RIDA OPTIQUE;MA;26000;SETTAT;1;0;2.5;675;675;25/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
24/12/2020;1009370532;932 - INDO MAROC;27;1;47;ECR;SOLHOPTIQUE;MA;15000;KHEMISSET;1;0;2.5;352.8;352.8;25/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
24/12/2020;1009370533;932 - INDO MAROC;27;1;57;ECR;OPTIQUE CHAOUIA;MA;26000;SETTAT;1;0;2.5;429.98;429.98;25/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
24/12/2020;1009320532;932 - INDO MAROC;27;1;48;ECR;OEIL OPTIC;MA;54000;KHENIFRA;1;0;2.5;352.8;352.8;25/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
24/12/2020;1009370530;932 - INDO MAROC;27;1;1-299;ECR;OPTIQUE TISSIR;MA;26400;HAD SOUALEM;1;0;2.5;2 223.98;2223.98;25/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
24/12/2020;1009320522;932 - INDO MAROC;27;1;78;ECR;NEVA OPTIQUE;MA;24350;SIDI BENNOUR;1;0;2.5;609.16;609.16;25/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
24/12/2020;1009320527;932 - INDO MAROC;27;1;57;ECR;MONOPTICIEN;MA;26000;SETTAT;1;0;2.5;75;75;25/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
24/12/2020;1009320529;932 - INDO MAROC;27;1;23;ECR;TAZI VISION;MA;46000;SAFI;1;0;2.5;1 721.56;1721.56;26/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
24/12/2020;1009370519;932 - INDO MAROC;27;1;1-299;ECR;CHAOUIA OPTIQUE;MA;26100;BERRECHID;1;0;2.5;462;462;25/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
24/12/2020;1009370521;932 - INDO MAROC;27;1;4;ECR;FERYATE OPTIC;MA;23000;BENI MELLAL;1;0;2.5;273;273;25/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
24/12/2020;1009320521;932 - INDO MAROC;27;1;47;ECR;OPTIQUE LHAMRAOUI;MA;15000;KHEMISSET;1;0;2.5;555;555;25/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
23/12/2020;1009320987;932 - INDO MAROC;27;1;57;ECR;RIDA OPTIQUE;MA;26000;SETTAT;1;0;2.5;195;195;24/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
23/12/2020;1009370985;932 - INDO MAROC;27;1;63;ECR;OPTIQUE FAYSSAL;MA;35000;TAZA;1;0;2.5;327.98;327.98;24/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
23/12/2020;1009320983;932 - INDO MAROC;27;1;47;ECR;OPTIQUE LHAMRAOUI;MA;15000;KHEMISSET;1;0;2.5;1 110.00;1110;24/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
23/12/2020;1009370983;932 - INDO MAROC;27;1;78;ECR;NEVA OPTIQUE;MA;24350;SIDI BENNOUR;1;0;2.5;668.09;668.09;24/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
23/12/2020;1009370993;932 - INDO MAROC;27;1;4;ECR;OPTISOINS;MA;23000;BENI MELLAL;1;0;2.5;555;555;25/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
23/12/2020;1009320992;932 - INDO MAROC;27;1;57;ECR;MONOPTICIEN;MA;26000;SETTAT;1;0;2.5;150;150;24/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
23/12/2020;1009370992;932 - INDO MAROC;27;1;114;ECR;SALMA OPTIQUE;MA;92150;KSAR EL KEBIR;1;0;2.5;273;273;25/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
23/12/2020;1009370977;932 - INDO MAROC;27;1;1-299;ECR;LOOKNET;MA;28800;MOHAMMEDIA;1;0;2.5;289.5;289.5;24/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
23/12/2020;1009320993;932 - INDO MAROC;27;1;1-299;ECR;ENNAJAH OPTIQUE;MA;28800;MOHAMMEDIA;1;0;2.5;121.49;121.49;24/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
23/12/2020;1009320975;932 - INDO MAROC;27;1;1-299;ECR;CHAOUIA OPTIQUE;MA;26100;BERRECHID;1;0;2.5;1 167.60;1167.6;24/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
23/12/2020;1009320977;932 - INDO MAROC;27;1;57;ECR;RAJAA OPTIQUE;MA;26000;SETTAT;1;0;2.5;646.8;646.8;24/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
23/12/2020;1009370978;932 - INDO MAROC;27;1;23;ECR;TAZI VISION;MA;46000;SAFI;1;0;2.5;352.8;352.8;25/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
23/12/2020;1009370986;932 - INDO MAROC;27;1;22;ECR;JEBBOUR OPTIQUE;MA;10015;RABAT;1;0;2.5;225;225;25/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
23/12/2020;1009370988;932 - INDO MAROC;27;1;4;ECR;AZILAL OPTIQUE;MA;22000;AZILAL;1;0;2.5;556.8;556.8;25/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
22/12/2020;1009320953;932 - INDO MAROC;27;1;48;ECR;CEDRE OPTIQUE;MA;54000;KHENIFRA;1;0;2.5;375;375;23/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
22/12/2020;1009320951;932 - INDO MAROC;27;1;1-299;ECR;CHAOUIA OPTIQUE;MA;26100;BERRECHID;1;0;2.5;1 011.11;1011.11;23/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
22/12/2020;1009320944;932 - INDO MAROC;27;1;57;ECR;MONOPTICIEN;MA;26000;SETTAT;1;0;2.5;195;195;24/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
22/12/2020;1009320940;932 - INDO MAROC;27;1;64;ECR;OPTICENTRE;MA;15400;TIFLET;1;0;2.5;234;234;23/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
22/12/2020;1009320939;932 - INDO MAROC;27;1;57;ECR;RAJAA OPTIQUE;MA;26000;SETTAT;1;0;2.5;323.4;323.4;23/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
22/12/2020;1009320947;932 - INDO MAROC;27;1;47;ECR;OPTIQUE LHAMRAOUI;MA;15000;KHEMISSET;1;0;2.5;555;555;23/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
22/12/2020;1009370948;932 - INDO MAROC;27;1;10;ECR;OPTIQUE AL ANWAR;MA;52000;ERRACHIDIA;1;0;2.5;239.66;239.66;25/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
22/12/2020;1009370944;932 - INDO MAROC;27;1;1-299;ECR;OCEAN OPTIQUE;MA;13100;BOUZNIKA;1;0;2.5;694.56;694.56;25/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
22/12/2020;1009370943;932 - INDO MAROC;27;1;1-299;ECR;ATIK OPTIQUE;MA;28800;MOHAMMEDIA;1;0;2.5;225;225;23/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
22/12/2020;1009370942;932 - INDO MAROC;27;1;57;ECR;CENTRE OPTIC;MA;26000;SETTAT;1;0;2.5;429.98;429.98;23/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
22/12/2020;1009370952;932 - INDO MAROC;27;1;47;ECR;OULBEZE OPTIQUE;MA;15000;KHEMISSET;1;0;2.5;278.4;278.4;23/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
22/12/2020;1009370950;932 - INDO MAROC;27;1;1-299;ECR;ADAM OPTIQUE;MA;28800;MOHAMMEDIA;1;0;2.5;495;495;23/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
21/12/2020;1009320910;932 - INDO MAROC;27;1;47;ECR;OUELBEZE OPTIQUE;MA;15000;KHEMISSET;1;0;2.5;460.8;460.8;23/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
21/12/2020;1009320914;932 - INDO MAROC;27;1;23;ECR;OPTIQUE KENNEDY;MA;46000;SAFI;1;0;2.5;2 239.99;2239.99;22/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
21/12/2020;1009320913;932 - INDO MAROC;27;1;23;ECR;TAZI VISION;MA;46000;SAFI;1;0;2.5;256.8;256.8;22/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
21/12/2020;1009320907;932 - INDO MAROC;27;1;4;ECR;PALACE OPTICAL;MA;23000;BENI MELLAL;1;0;2.5;189;189;22/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
21/12/2020;1009370910;932 - INDO MAROC;27;1;114;ECR;STE SETOUANI VISION;MA;14200;SIDI SLIMANE;1;0;2.5;352.8;352.8;22/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
21/12/2020;1009320915;932 - INDO MAROC;27;1;16;ECR;OPTIQUE SETOUANI;MA;16000;SIDI KACEM;1;0;2.5;167.12;167.12;24/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
19/12/2020;1009320893;932 - INDO MAROC;27;1;4;ECR;DAOUDI OPTIC;MA;23000;BENI MELLAL;1;0;1.3;555;555;22/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
19/12/2020;1009347995;932 - INDO MAROC;27;1;23;ECR;OPTIC KENNEDY SARL;MA;46000;SAFI;1;0;1.3;2 239.99;2239.99;25/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
19/12/2020;1009370888;932 - INDO MAROC;27;1;2;ECR;SEMLALI OPTIC;MA;87200;BIOUGRA;1;0;1.5;146.52;146.52;21/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
19/12/2020;1009320897;932 - INDO MAROC;27;1;4;ECR;TOTAL VISION;MA;23000;BENI MELLAL;1;0;1.2;321.5;321.5;23/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
19/12/2020;1009370896;932 - INDO MAROC;27;1;10;ECR;CENTRE OPTIQUE;MA;52000;ERRACHIDIA;1;0;1.5;345;345;22/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
19/12/2020;1009320895;932 - INDO MAROC;27;1;65;ECR;IZRY OPTIQUE;MA;45800;TINGHIR;1;0;1.5;648;648;23/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
19/12/2020;1009347994;932 - INDO MAROC;27;1;8;ECR;LAACHIR OPTIQUE;MA;32000;AL HOCEIMA;1;0;1.2;565.97;565.97;22/12/2020;05/01/2021;30/12/2020 // Réf: 224674;V20201896
